Date, Area, Obs, Grid,X,Y,Lat,Long, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments,
2018/01/20 14:26,Glencoe,BF,239500,223900,750000,56.608695,-4.8708211,1070,110,25,Criese,-5.4,340.00,10,10,6 - Snow Showers,0,110,25,0,0,-5.5,280,5,Considerable +,Considerable +,2013,1.5,1,94,0,4,0,1,0,-4.8,Reactive shears at 17cm and 37cm ,
2018/01/20 12:30,Southern Cairngorms,PN,244859,224400,785900,56.930986,-4.8873301,1100,,20,"Black Spout, Lochnagar.",-7.2,320.00,11,20,0 - None,0,300,5,0,0,-5.3,281,19,Considerable -,Considerable -,0,2.5,1,54,0,4,0,1,0,-7.3,,
2018/01/20 12:00,Northern Cairngorms,KG/JG,991031,299100,703100,56.20975,-3.6282667,980,20,25,shallow gully near flat ice,-5.3,100.00,10,95,0 - None,1,95,20,0,0,-7.9,,0,Considerable -,Considerable +,0,2,2,74,0,4,0,1,0,-5.4,,
2018/01/20 12:00,Lochaber,GM,192740,219200,774000,56.822226,-4.9641871,1180,90,40,Aonach Mor,-5.5,0.00,0,0,0 - None,0,0,30,0,0,0,,0,Considerable -,High,1011,0.9,1,94,0,4,5,1,0,-5.5,Touchy shear at 11cm. Reactive shear at 33cm. Stubborn shear at 55cm,
2018/01/20 11:27,Torridon,AC,914568,291400,756800,56.690267,-3.7746858,511,76,25,"Tuill Bhain, Liathach",0.1,0.00,0,70,0 - None,0,57,40,0,0,-2.6,293,9,Considerable -,Considerable -,1011,0.3,2,76,0,4,5,1,0,-0.5,,
2018/01/19 13:30,Lochaber,GM,186743,218600,774300,56.824683,-4.9742171,1015,325,15,Aonach Mor,-5.1,225.00,20,100,8 - Snow,1,150,50,0,0,0,,0,Considerable +,Considerable +,88,0.9,2,86,0,4,0,1,0,-6,,
2018/01/19 13:00,Glencoe,AP,255504,225500,750400,56.612882,-4.8450588,1000,40,35,Meall a Bhuiridh,-5.7,240.00,25,100,8 - Snow,1,90,40,0,0,-4,225,20,Considerable +,Considerable +,8800,0.7,2,86,0,4,0,1,0,-5.4,,
2018/01/19 12:50,Creag Meagaidh,TR,452893,245200,789300,56.968921,-4.5480065,601,95,33,The Wall. Coire Ardair,-2.9,270.00,15,100,8 - Snow,1,82,62,0,0,-6,250,30,Considerable +,Considerable +,8800,1,3,74,0,4,10,1,0,-3.2,Observations difficult due to deep snow on approaches. Steeper temp gradient near base of snowpack.,
2018/01/19 12:30,Northern Cairngorms,KG,997043,299700,704300,56.220654,-3.6190524,990,40,25,Cas ridge,-4.5,240.00,15,70,4 - Light Showers,1,140,25,0,0,-7.2,,0,Considerable -,Considerable -,0,1.3,2,70,0,4,10,1,0,-7.2,,
2018/01/19 11:39,Torridon,AC,970593,297000,759300,56.713986,-3.6843054,618,52,34,"Coire an Laoigh, Beinn Eighe",-2.2,162.00,8,100,6 - Snow Showers,1,81,30,0,0,-3.3,225,22,Considerable -,Considerable -,0,0.6,2,70,0,4,5,1,0,-2.5,,
2018/01/19 11:15,Southern Cairngorms,SN,127780,212700,778000,56.855535,-5.0734662,800,354,30,Coire Direach,-3.5,220.00,10,100,2 - Trace,1,150,20,0,0,-5.1,247,13,Considerable -,Considerable -,4400,1.4,2,52,0,4,0,1,0,-4.7,"Localised aspect. Profile not to ground. Failure on isolation at 6cm, touchy at 16cm.",
2018/01/18 12:30,Glencoe,AP,255504,225500,750400,56.612882,-4.8450588,1000,45,30,Meall a Bhuiridh,-4.4,260.00,25,99,8 - Snow,1,80,30,0,0,-4,270,25,Considerable +,Considerable +,8800,,2,78,0,4,0,1,0,-4.8,,
2018/01/18 12:00,Creag Meagaidh,WS,458895,245800,789500,56.970917,-4.53827,600,110,25,"Trident Gullies, Coill a Choire ",-1,270.00,12,20,6 - Snow Showers,1,72,50,0,0,-5,270,22,Considerable +,Considerable +,0,1.3,2,68,0,4,0,1,0,-2.1,"Deep drifts, snowpack showing consolidation at pit elevation although reactive shear still obtained in most recent layer",
2018/01/18 12:00,Lochaber,GM,192740,219200,774000,56.822226,-4.9641871,1180,90,40,Aonach Mor,-4.7,270.00,20,100,6 - Snow Showers,0,0,40,0,0,0,,0,Considerable +,Considerable +,8800,1.5,1,80,0,4,5,1,0,-5.7,"Reactive shear at 29cm. Stubborn shears at 76cm, 85cm and 100cm",
2018/01/18 11:45,Northern Cairngorms,KG,012042,,,,,1095,110,24,E side Cairngorm,-4.1,250.00,15,60,0 - None,1,95,25,0,0,-6.1,,0,Considerable -,Considerable -,0,1,2,70,0,4,10,1,0,-5.3,,
2018/01/18 11:40,Southern Cairngorms,PN,259856,225900,785600,56.928861,-4.8625088,975,70,30,"Left of The Ladders, above Col.",-3.8,300.00,12,70,0 - None,1,100,24,0,0,-3.3,288,21,Considerable -,Considerable -,1011,0.9,3,52,0,4,0,1,0,-5.4,,
2018/01/18 11:15,Torridon,SA,967593,296700,759300,56.713919,-3.689204,749,90,30,"Coire an Laoigh, Beinn Eighe",-3,270.00,6,100,10 - Heavy Snow,1,500,30,0,0,-5,270,26,Considerable -,Considerable -,0,1,3,60,0,4,0,1,0,-4,,
2018/01/17 15:31,Creag Meagaidh,WS,463894,246300,789400,56.970186,-4.5299931,500,60,25,"Cairn Liath,  base of Baloon Gully",-1.5,270.00,25,100,6 - Snow Showers,1,100,50,0,0,-6,280,39,Considerable +,Considerable +,0,0.4,2,62,0,4,0,1,0,0,Deep drifts on approach paths - pit in  side wall of stream bed gully,
2018/01/17 12:30,Glencoe,BF,258507,225800,750700,56.615686,-4.8403794,850,100,10,Meall a Bhuiridh,-2.1,310.00,20,100,8 - Snow,1,110,15,0,0,-3.5,270,30,Considerable +,Considerable -,8800,0.8,2,70,0,4,5,1,0,-2.8,Reactive shear on graupel at 18cm ,
2018/01/17 12:15,Lochaber,KM,196750,219600,775000,56.831353,-4.9583504,900,70,35,Aonach Mor: Aonach an Nid NE slopes,-3.1,250.00,10,100,8 - Snow,1,103,40,0,0,-6,250,30,Considerable +,Considerable +,8800,1.2,2,72,0,4,5,1,0,-4.2,Failures at 19cm (Touchy - on graupel) and 36cm (Reactive),
2018/01/17 12:10,Southern Cairngorms,PN,131792,213100,779200,56.866461,-5.0677985,900,70,30,Carn Aosta Corrie,-3.6,310.00,5,100,6 - Snow Showers,1,130,14,0,0,-4.1,265,25,Considerable -,Considerable -,4400,1.9,2,46,0,4,0,1,0,-5.1,,
2018/01/17 12:00,Northern Cairngorms,KG,995033,299500,703300,56.211631,-3.6218968,940,110,33,Sneachda Morains,-4.1,310.00,5,100,6 - Snow Showers,1,80,20,0,0,-7.6,,0,Considerable -,Considerable -,0,0.9,2,64,0,4,10,1,0,-4.2,"Touchy fail @ 10cm, reactive @ 20cm",
2018/01/17 11:10,Torridon,SA,992607,299200,760700,56.727038,-3.6489317,600,100,36,"Creag Dhub, Beinn Eighe",-3,280.00,25,100,10 - Heavy Snow,1,79,23,0,0,-5,290,42,Moderate,Considerable -,0,1,2,50,0,4,0,1,0,-4,,
2018/01/16 13:10,Creag Meagaidh,TR,461884,246100,788400,56.961145,-4.53267,620,110,40,NE ridge. Sron a Ghoire,-2,270.00,30,100,8 - Snow,1,61,40,0,0,-6,260,40,Considerable +,Considerable +,8800,1.3,2,54,0,4,0,1,0,-2.8,Low altitude pit site. Observations and access compromised because of deep snow and constant snow showers.,
2018/01/16 12:35,Lochaber,KM,196751,219600,775100,56.83225,-4.9584212,880,70,35,Aonach Mor: ,-4.7,240.00,20,100,6 - Snow Showers,1,105,30,0,0,-6,250,40,Considerable +,Considerable +,8800,1.4,2,66,0,4,5,1,0,-4.4,"Failures at 15cm, 20cm (Touchy), 30cm (Reactive) and 46cm (Reactive). ",
2018/01/16 12:00,Glencoe,BF,186546,218600,754600,56.647944,-4.9602781,800,120,10,"Buachaille Etive Beag, Above col.",-3.8,310.00,25,100,6 - Snow Showers,1,70,25,0,0,-4.5,270,30,Considerable +,Considerable +,8800,1.3,1,64,0,4,0,1,0,-4,"Reactive shears at 10cm, 34cm and 41cm ",
2018/01/16 12:00,Southern Cairngorms,SN,161771,216100,777100,56.84882,-5.0171421,930,60,35,"Coire Fionn, Glas Maol",-5.2,250.00,15,100,6 - Snow Showers,1,100,50,0,0,-5.3,260,22,Considerable -,Considerable -,4400,2.7,3,40,0,4,0,1,0,-5.1,Much greater depths of windslab present than at profile site: Depth restricted for operational reasons - over 75cm of foot pen in some locations. Touchy failures at 11 and 33cm. Wind lip & slope around corrie rim failed under observer load at 960m.,
2018/01/16 11:40,Northern Cairngorms,KG,997043,299700,704300,56.220654,-3.6190524,950,40,25,Cas Ridge,-5.8,250.00,25,100,8 - Snow,1,105,50,0,0,-7.6,,0,Considerable -,Considerable -,0,1.6,2,56,0,4,10,1,0,-5.5,,
2018/01/16 11:10,Torridon,SA,967594,296700,759400,56.714817,-3.6892443,775,90,32,"Coire an Laoigh, Beinn Eighe",-5,270.00,25,100,8 - Snow,1,68,10,0,0,-7,220,42,Moderate,Moderate,0,1,2,42,0,4,0,1,0,-3,,
2018/01/15 14:57,Torridon,AC,245770,224500,777000,56.851173,-4.8795352,602,80,31,"Meall Leacachain, Fannaichs",-0.1,252.00,2,60,0 - None,0,65,15,0,0,-1.3,270,30,Low,Moderate,0,0,4,42,0,4,0,1,0,0,,
2018/01/15 13:38,Lochaber,GM,196753,219600,775300,56.834044,-4.9585628,800,30,25,Aonach Mor,-1,270.00,30,100,8 - Snow,1,130,20,0,0,0,,0,Considerable -,Considerable -,0,0.8,3,58,0,4,0,1,0,-0.2,,
2018/01/15 12:30,Southern Cairngorms,SN,161769,216100,776900,56.847026,-5.0169976,1000,20,40,"Coire Fionn, Glas Maol",-1.1,225.00,25,100,4 - Light Showers,1,200,10,0,0,-1.6,0,0,Moderate,Considerable -,0,0.9,3,36,0,4,0,1,0,-0.3,Profile not to ground.  Reactive failure at 22cm,
2018/01/15 12:15,Creag Meagaidh,TR,462899,246200,789900,56.97464,-4.5319409,810,100,34,"Balloon Gully, Coire Ardair",-1,265.00,25,95,6 - Snow Showers,1,84,60,0,0,-1.5,250,30,Moderate,Considerable +,0,0.7,2,48,0,4,0,2,0,-0.1,Drifting of snow slow after brief overnight thaw and rain.,
2018/01/15 12:00,Glencoe,BF,254508,225400,750800,56.616434,-4.8469563,920,80,20,Meall a Bhuiridh,-1.7,300.00,20,100,6 - Snow Showers,1,145,10,0,0,-2.5,270,35,Moderate,Considerable +,0,0.8,2,58,0,4,0,1,0,-1.3,Reactive shear at 27cm ,
2018/01/15 11:20,Northern Cairngorms,KG,010045,,,,,1010,60,43,Ciste Mhearad,-2.1,320.00,5,100,6 - Snow Showers,1,155,20,0,0,-3.8,,0,Moderate,Considerable -,0,0.5,2,50,0,4,10,1,0,-1.7,,
2018/01/14 13:00,Creag Meagaidh,WS/TR,432857,243200,785700,56.93594,-4.5786347,800,130,30,Meall Coire Choille-rais,0.8,200.00,35,100,4 - Light Showers,0,60,10,0,0,-3,200,61,Moderate,Considerable -,0,0.2,1,44,0,3,0,2,0,-0.1,,
2018/01/14 12:00,Lochaber,BF,170717,217000,771700,56.800731,-4.9985306,900,360,20,"Below NE Buttress, Ben Nevis",0.8,100.00,20,100,4 - Light Showers,1,110,2,0,0,-1,180,40,Moderate,Considerable -,0,0.4,2,54,0,3,0,1,0,-0.1,No cleanly shearing layers.,
2018/01/14 11:50,Glencoe,PM,150538,215000,753800,56.639358,-5.0183296,860,40,28,Coire Gabhail,0.4,165.00,18,100,2 - Trace,1,60,10,0,0,-2,200,54,Moderate,Moderate,0,0.3,1,56,0,3,0,2,0,0,,
2018/01/14 11:15,Northern Cairngorms,KG,987056,298700,705600,56.232117,-3.6356687,690,310,24,Above Sneachda Path,1.3,190.00,40,100,2 - Trace,1,80,5,0,0,-2.8,218,10,Moderate,Moderate,0,0.2,1,48,0,3,0,1,0,-0.2,Drifting of new snow above 850m,
2018/01/14 10:32,Torridon,AC,777425,277700,742500,56.558491,-3.9914404,643,351,38,"Sgurr a' Chaorachain, Applecross.",1.6,194.00,28,100,2 - Trace,0,53,15,0,0,1.1,180,34,Low,Low,0,0,2,40,0,3,0,1,0,0,,
2018/01/14 10:30,Southern Cairngorms,SN,131793,213100,779300,56.867358,-5.067872,900,80,30,Carn Aosda Coire,-0.2,200.00,25,100,0 - None,0,50,2,0,0,0,0,0,Low,Low,0,0,1,36,0,3,0,1,0,-0.2,,
2018/01/13 16:05,Creag Meagaidh,WS,463896,246300,789600,56.971981,-4.5301148,700,270,30,"Cairn Liath, Baloon Gully",0.5,150.00,20,100,,0,60,8,0,0,-2,150,45,Moderate,Moderate,0,0.5,3,44,0,3,0,2,0,-0.5,,
2018/01/13 13:45,Lochaber,GM,167720,216700,772000,56.803305,-5.0036514,725,270,25,Ben Nevis,0.4,135.00,30,100,4 - Light Showers,1,60,5,0,0,0,,0,Moderate,Moderate,0,0.1,3,50,0,3,0,1,0,-0.1,,
2018/01/13 11:50,Glencoe,PM,250506,225000,750600,56.61449,-4.8533302,980,355,22,Meall a Bhuiridh,-1.7,140.00,25,100,2 - Trace,1,70,15,0,0,-3,130,41,Moderate,Moderate,0,,1,54,0,3,0,1,0,-1.6,,
2018/01/13 11:45,Northern Cairngorms,KG/MD,000041,240000,710000,56.255476,-4.5843372,1060,360,30,Cas Headwall,-2.2,90.00,35,100,0 - None,1,60,0,0,0,-3.4,158,35,Moderate,Moderate,0,0.4,3,48,0,3,10,1,0,-1.9,,
2018/01/13 11:00,Southern Cairngorms,SN,167806,216700,780600,56.880456,-5.0098421,750,210,30,Carn an Tuirc,-0.1,150.00,20,100,0 - None,0,160,1,0,0,0,0,0,Low,Moderate,0,0.1,1,36,0,3,0,1,0,-0.3,Localised aspect and steepening (burn line). Profile not to ground. Snow non-responsive to stability tests.,
2018/01/13 10:58,Torridon,AC,968594,296800,759400,56.714839,-3.6876114,707,124,25,"Coire an Laoigh, Beinn Eighe.",0.8,81.00,6,100,0 - None,0,44,5,0,0,0.6,90,23,Low,Low,0,0.3,1,40,0,3,0,2,0,-0.5,,
2018/01/12 13:30,Lochaber,GM,191755,219100,775500,56.835644,-4.9668879,750,333,15,Aonach Mor,1,135.00,35,95,0 - None,0,43,1,0,0,0,,0,Moderate,Moderate,0,0.5,1,50,0,3,0,1,0,-0.4,,
2018/01/12 11:45,Northern Cairngorms,KG,996043,299600,704300,56.220633,-3.6206643,1020,20,30,Cas ridge,-2.1,183.00,19,100,0 - None,1,85,5,0,0,0,,0,Moderate,Moderate,0,0.9,2,48,0,3,0,1,0,-0.6,,
2018/01/12 11:45,Glencoe,PM,251507,225100,750700,56.615425,-4.8517707,960,350,18,Meall a Bhuiridh,-0.8,170.00,20,100,,1,70,20,0,0,-2,135,45,Moderate,Moderate,0,0.9,1,54,0,3,0,1,0,-1.5,,
2018/01/12 11:17,Torridon,AC,983435,298300,743500,56.572387,-3.6568434,628,347,18,Meall a' Ghiuthais,-0.1,164.00,5,80,0 - None,0,45,10,0,0,1.1,135,9,Low,Low,0,0.9,3,40,0,3,0,1,0,0,,
2018/01/12 11:15,Creag Meagaidh,TR,460882,246000,788200,56.959317,-4.5341909,700,80,26,Sron a Ghoire,1.6,155.00,20,100,0 - None,1,65,30,0,0,0,150,35,Moderate,Moderate,0,0.5,1,44,0,3,0,1,0,-0.3,,
2018/01/12 10:45,Southern Cairngorms,SN,134775,213400,777500,56.851332,-5.0616377,890,210,30,The Cairnwell,0.1,200.00,20,100,0 - None,0,90,2,0,0,0,0,0,Low,Low,0,0.3,2,36,0,3,0,1,0,-0.7,Snow un-responsive to stability tests. Profile to ground,
2018/01/11 14:45,Northern Cairngorms,MD,982026,298200,702600,56.205068,-3.6425775,1030,20,35,Coire an Lochain,-1.2,240.00,5,0,0 - None,0,85,0,0,0,-0.9,303,4,Moderate,Moderate,0,1.4,2,48,0,3,10,1,0,-1.1,Very firm and hard upper layers bridging weaknesses,
2018/01/11 13:00,Creag Meagaidh,TR,431882,243100,788200,56.958342,-4.5818276,900,10,35,"Below The Pumpkin, Inner Coire, Coire Ardair",0.4,360.00,5,5,0 - None,0,100,30,0,0,0.5,360,5,Moderate,Moderate,0,1.4,4,44,0,3,0,1,0,-2.2,"Snow observations taken at around the inversion line. Very unusual temperature profile through the snowpack. Profile to ground, with ground temp measured at -2.5 degrees. Deeper facetted layer unreactive in field tests.",
2018/01/11 12:45,Lochaber,GM,192740,219200,774000,56.822226,-4.9641871,1190,80,40,Aonach Mor,-0.8,180.00,5,0,0 - None,0,60,15,0,0,0,,0,Moderate,Moderate,0,0.4,2,50,0,3,0,1,0,-1.9,Reactive shear at 5cm. Stubborn shear at 30cm and 50cm,
2018/01/11 12:45,Southern Cairngorms,SN,183807,218300,780700,56.881982,-4.9836959,950,60,25,Coire Loch Kander,-0.6,120.00,2,10,0 - None,0,47,1,0,0,0,0,0,Low,Low,0,0.6,2,36,0,3,0,1,0,-1.4,Snow un-responsive to stability tests. Profile to ground,
2018/01/11 12:05,Glencoe,PM,256505,225600,750500,56.613817,-4.8434991,1016,74,35,Meall a Bhuiridh,-1.4,190.00,2,10,0 - None,0,170,28,0,0,-2,200,10,Moderate,Moderate,0,0.7,2,54,0,3,0,1,0,-3.5,,
2018/01/11 10:30,Torridon,Cube,965594,296500,759400,56.714773,-3.6925101,886,210,32,Coire nan Clach,-0.7,20.00,5,0,0 - None,0,73,7,0,0,0.7,120,5,Low,Low,0,2,1,40,0,3,0,1,0,-4.1,,
2018/01/10 16:14,Creag Meagaidh,WS,449865,244900,786500,56.943693,-4.5512173,800,220,30,Creag Mhor Ridge ,0.5,45.00,5,20,0 - None,0,67,20,0,0,0,200,11,Moderate,Moderate,0,1,2,44,0,3,0,1,0,-1,Lingering instability at base,
2018/01/10 11:30,Lochaber,BF,193730,219300,773000,56.813293,-4.9618424,1220,265,15,Top of West face of Aonach Mor,-1.5,260.00,1,40,0 - None,0,65,2,0,0,-1.5,270,1,Moderate,Moderate,0,1.9,1,50,0,3,10,1,0,-2.2,,
2018/01/10 11:30,Torridon,Cube,938597,293800,759700,56.71686,-3.736722,600,200,28,"Coire Liath Mhor, Liathach",5,0.00,0,75,2 - Trace,0,42,15,0,1,1.3,225,9,Low,Low,0,0.1,1,38,0,3,0,1,0,-0.1,,
2018/01/10 11:25,Glencoe,PM,249504,224900,750400,56.612659,-4.854822,1098,330,30,Meall a Bhuiridh,-1.7,20.00,3,70,2 - Trace,0,60,20,0,0,0,30,8,Moderate,Moderate,0,1.5,3,52,0,3,0,1,0,-3.4,,
2018/01/10 11:20,Southern Cairngorms,SN,131793,213100,779300,56.867358,-5.067872,900,80,30,Carn Aosda Coire,-0.5,320.00,5,100,0 - None,0,52,2,0,0,0,0,0,Low,Low,0,0.5,0,36,0,3,0,1,0,-1,,
2018/01/10 11:20,Northern Cairngorms,MD,991028,299100,702800,56.207056,-3.6281525,1120,340,28,Goat track col,-0.6,360.00,5,100,0 - None,0,70,2,0,0,-1.8,340,10,Moderate,Moderate,0,1.7,2,48,0,3,10,2,0,0,weak layers are bridged and protected by very hard windslab.,
2018/01/09 13:15,Lochaber,GM,158740,215800,774000,56.820891,-5.0198121,540,300,25,Carn Dearg Beag,3.9,155.00,30,0,0 - None,1,60,5,0,0,0,,0,Considerable -,Considerable -,0,0.6,3,50,0,3,10,1,0,-0.6,,
2018/01/09 13:00,Creag Meagaidh,WS,463882,246300,788200,56.959416,-4.5292628,600,100,30,Sron a Ghoire,1.8,130.00,15,20,0 - None,0,45,20,0,0,3,150,37,Considerable -,Considerable -,0,1,3,44,0,3,10,1,0,-1.4,,
2018/01/09 12:00,Southern Cairngorms,PN,157771,215700,777100,56.848662,-5.0236907,900,250,25,Meal Odhar,-0.4,70.00,10,100,0 - None,0,70,0,0,0,0,,0,Low,Moderate,0,1.8,2,36,0,3,0,1,0,-2.2,,
2018/01/09 12:00,Torridon,Cube,965594,296500,759400,56.714773,-3.6925101,670,150,28,"Coire an Laoigh, Beinn Eighe",0.7,120.00,15,0,0 - None,0,38,8,0,0,3.4,120,19,Moderate,Moderate,0,0.8,1,38,0,3,0,1,0,0,,
2018/01/09 11:50,Glencoe,BF,185543,218500,754300,56.645214,-4.9616955,800,330,25,"Buachaille Etive Beag, above col",-0.5,120.00,30,100,0 - None,1,70,1,0,0,-1.5,135,35,Considerable -,Considerable -,4400,1.4,2,52,0,3,10,1,0,-2.3,,
2018/01/09 11:30,Northern Cairngorms,MD/KG,001041,210000,741000,56.52253,-5.0903388,1095,280,30,Coronation wall/Headwall,-1.7,160.00,10,100,0 - None,1,75,5,0,0,-2.6,151,39,Considerable -,Considerable -,0,1.9,2,48,0,3,10,1,0,-3.7,"reactive fail @ 27cm graupel and facets size 2
reactive fail @ 70cm",
2018/01/08 13:05,Creag Meagaidh,TR,507923,250700,792300,56.997655,-4.4594063,820,350,33,Coire a Bheinn,-4.8,155.00,20,10,0 - None,1,81,60,0,0,-6,160,20,Moderate,Considerable -,0,2.3,3,44,0,3,10,1,0,-8.3,Facetted grains widespread in near surface and mid-pack layers. Very steep TG. Some newly drifted windslab as winds picked up later.,
2018/01/08 12:30,Lochaber,GM,195753,219500,775300,56.834005,-4.9601995,810,0,30,Aonach Mor,-2.1,180.00,30,0,0 - None,1,75,15,0,0,0,,0,Considerable -,Considerable -,0,1.8,3,50,0,3,10,1,0,-7.8,Touchy shear @ 15cm. Reactive shear @ 40cm. Stuborn shear @ 55cm,
2018/01/08 12:00,Southern Cairngorms,SN,154774,215400,777400,56.851234,-5.0288198,900,310,20,Meall Odhar  ,-4.6,180.00,20,100,0 - None,1,45,20,0,0,0,0,0,Moderate,Moderate,0,1.4,1,36,0,3,0,1,0,-4.3,,
2018/01/08 11:30,Glencoe,BF,,,,,,1080,290,15,,-6,120.00,20,10,0 - None,1,49,20,0,0,-6,150,20,Moderate,Considerable -,0,3.9,2,52,0,3,0,1,0,-8.9,Unusually cold snowpack. ,
2018/01/08 11:16,Torridon,AC,939595,293900,759500,56.715087,-3.7350063,502,220,26,"Coinneach Mhor, Beinn Eighe",3.5,94.00,5,60,0 - None,0,42,0,0,0,-0.4,135,10,Moderate,Moderate,0,1.4,2,38,0,3,0,1,0,-2.8,,
2018/01/08 11:15,Northern Cairngorms,KG,001044,210000,744000,56.549443,-5.0925335,1020,290,25,Coronation Wall,-6.4,160.00,25,40,0 - None,1,48,30,0,0,-7.3,217,7,Moderate,Considerable -,1012,2.6,4,48,0,3,10,1,0,-6.9,,
2018/01/07 12:50,Lochaber,GM,167719,216700,771900,56.802407,-5.0035796,765,10,25,Ben Nevis,-4.3,315.00,5,90,0 - None,0,130,25,0,0,0,,0,Considerable -,Considerable -,0,2.5,3,50,0,3,0,1,0,-7.5,,
2018/01/07 12:45,Creag Meagaidh,TR/WS,447897,244700,789700,56.972343,-4.556468,810,225,30,Coire Chriochairein - SW backwall,-4.8,360.00,5,50,0 - None,0,73,50,0,0,-8,360,5,Considerable -,Considerable -,4400,3.7,3,44,0,3,10,1,0,-6.2,Variable instability. Easy shears and cracking in thinner snow. Very strong TG. Deeper snow bridging over weak layers though with less steep TG.,
2018/01/07 12:20,Southern Cairngorms,PN,244859,224400,785900,56.930986,-4.8873301,1130,120,30,"Black Spout, Lochnagar.",-4.9,220.00,8,40,0 - None,0,150,3,0,0,0,,0,Moderate,Moderate,0,2,2,36,0,3,10,1,0,-7.3,Solid older snow-ice at 80cm,
2018/01/07 12:00,Northern Cairngorms,KG/MD,005027,250000,727000,56.411334,-4.4327793,975,250,25,Top Coire Robert,-4.4,290.00,5,30,0 - None,0,75,20,0,0,-6.4,129,27,Moderate,Moderate,0,3.7,3,48,0,3,10,1,0,-8.7,,
2018/01/07 11:30,Glencoe,BF/SN ,223543,222300,754300,56.646672,-4.8998121,1010,150,15,"Buachaille Etive Mor, by summit",-5.2,180.00,5,20,0 - None,0,72,15,0,0,-5.2,200,10,Moderate,Considerable -,0,2.5,3,52,0,3,0,1,0,-6.6,,
2018/01/07 11:13,Torridon,AC,966597,296600,759700,56.717489,-3.6909981,943,192,28,"Spidean Coire nan Clach, Beinn Eighe.",-5.3,204.00,5,50,0 - None,0,85,10,0,0,-2.9,203,22,Moderate,Moderate,0,1.8,1,38,0,3,10,1,0,-6.7,,
2018/01/06 15:40,Creag Meagaidh,WS,463896,246300,789600,56.971981,-4.5301148,700,220,30,Balloon Gully (East),-2.2,50.00,10,5,4 - Light Showers,1,60,30,0,0,-7,45,33,Considerable -,Considerable -,0,1.2,3,40,0,3,0,1,0,0,newly drifted accumulations ,
2018/01/06 13:30,Lochaber,GM,190736,219000,773600,56.818559,-4.9671753,1188,195,33,Aonach Mor,-6.6,45.00,20,100,0 - None,1,60,30,0,0,0,,0,Considerable -,Considerable -,4400,1.6,2,50,0,3,0,1,0,-4.6,,
2018/01/06 11:45,Southern Cairngorms,PN,154772,215400,777200,56.849439,-5.0286748,900,230,35,Meal Odhar,-4.4,360.00,18,90,0 - None,0,80,12,0,0,0,,0,Moderate,Moderate,1012,0.9,1,36,0,3,0,1,0,-3.4,Bright start but becoming cloudy.  Very light drifting. ,
2018/01/06 11:45,Northern Cairngorms,KG,993045,299300,704500,56.222366,-3.625576,930,260,28,W side Fiacaill Cas,-4.5,10.00,20,100,6 - Snow Showers,1,70,30,0,0,-6.4,129,27,Moderate,Moderate,0,1.4,3,42,0,3,5,1,0,-2.9,,
2018/01/06 11:30,Glencoe,BF/SN ,243501,224300,750100,56.609742,-4.8643811,930,330,15,Creise-Meall a Bhuiridh col,-4.3,360.00,10,80,0 - None,1,67,30,0,0,-4.6,360,25,Moderate,Moderate,0,1.2,2,52,0,3,0,1,0,-3.9,,
2018/01/06 11:21,Torridon,AC,981634,298100,763400,56.751044,-3.6679739,711,140,31,Meall a' Ghiuthais,-3.6,34.00,12,60,0 - None,0,43,10,0,0,-3.2,45,8,Moderate,Moderate,0,1.9,4,38,0,3,0,1,0,-2.4,Steep temperature gradient with low air/snow surface temps and shallow snowpack.,
2018/01/05 12:15,Northern Cairngorms,KG,012043,,,,,1090,120,30,E side of Cairngorm,-3.3,70.00,10,100,4 - Light Showers,0,145,25,0,0,-3.8,118,20,Moderate,Moderate,0,0.5,2,38,0,3,10,1,0,-2.3,,
2018/01/05 12:15,Creag Meagaidh,WS,452895,245200,789500,56.970716,-4.5481291,700,70,32,"Coire a Chriochairein, Wall Gully",0,90.00,20,100,6 - Snow Showers,1,62,30,0,0,-3,90,27,Considerable -,Considerable -,0,0.1,4,34,0,3,0,2,0,0,New wet snow -rapid consolation below 800m,
2018/01/05 12:00,Lochaber,BF,192733,219200,773300,56.815946,-4.9636908,1200,90,10,Top of West face of Aonach Mor,-3.5,50.00,10,100,6 - Snow Showers,1,45,30,0,0,-3.5,50,10,Considerable -,Considerable -,2011,1,1,44,0,3,10,1,0,-3.5,Touchy Failure at 23cm ,
2018/01/05 12:00,Southern Cairngorms,PN,156772,215600,777200,56.849519,-5.0254004,900,254,35,Meal Odhar,-2,30.00,10,100,2 - Trace,1,80,44,0,0,0,,0,Moderate,Moderate,0,0.6,2,34,0,3,0,1,0,-2.3,Light drifting.,
2018/01/05 11:36,Torridon,AC,968594,296800,759400,56.714839,-3.6876114,748,127,23,"Coire an Laoigh, Beinn Eighe",-1.1,105.00,7,100,2 - Trace,1,65,5,0,0,-1.6,90,22,Moderate,Moderate,0,0.4,2,36,0,3,0,1,0,-0.6,,
